ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	FalseColumn	MissColumn	TempColumn	EventType	
Unknown	112.16891	00/31/0118 10:19.47	00006730	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.8	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	114.333	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.18558	00/31/0118 10:19.47	00006731	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.8	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	114.593	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.20225	00/31/0118 10:19.47	00006732	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	114.854	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.21891	00/31/0118 10:19.47	00006733	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	115.115	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.23558	00/31/0118 10:19.47	00006734	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	115.376	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.25224	00/31/0118 10:19.47	00006735	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	115.636	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.26891	00/31/0118 10:19.47	00006736	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	115.897	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.28558	00/31/0118 10:19.47	00006737	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	116.158	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.30225	00/31/0118 10:19.47	00006738	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	116.419	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.31892	00/31/0118 10:19.47	00006739	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	116.679	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.33558	00/31/0118 10:19.47	00006740	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	116.940	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.35225	00/31/0118 10:19.47	00006741	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	117.201	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.36891	00/31/0118 10:19.47	00006742	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	117.462	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.38558	00/31/0118 10:19.47	00006743	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	117.722	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.40224	00/31/0118 10:19.47	00006744	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	117.983	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.41891	00/31/0118 10:19.47	00006745	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	118.244	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.43559	00/31/0118 10:19.47	00006746	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	118.505	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.45225	00/31/0118 10:19.47	00006747	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	118.765	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.46892	00/31/0118 10:19.47	00006748	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	119.026	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.48558	00/31/0118 10:19.47	00006749	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	119.287	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.50225	00/31/0118 10:19.47	00006750	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	119.548	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.51891	00/31/0118 10:19.47	00006751	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	119.808	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.53558	00/31/0118 10:19.47	00006752	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	120.069	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.55225	00/31/0118 10:19.47	00006753	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	120.337	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.56892	00/31/0118 10:19.47	00006754	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	120.597	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.58559	00/31/0118 10:19.47	00006755	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	120.858	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.60225	00/31/0118 10:19.47	00006756	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	121.119	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.61892	00/31/0118 10:19.47	00006757	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	121.380	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.63559	00/31/0118 10:19.47	00006758	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	121.640	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.65225	00/31/0118 10:19.47	00006759	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	121.901	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.66892	00/31/0118 10:19.47	00006760	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	122.162	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.68559	00/31/0118 10:19.47	00006761	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	122.423	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.70226	00/31/0118 10:19.47	00006762	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	-0.000	-	-	-	23	-	122.683	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.71892	00/31/0118 10:19.47	00006763	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	122.944	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.73559	00/31/0118 10:19.47	00006764	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	123.205	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.75226	00/31/0118 10:19.47	00006765	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	-0.000	-	-	-	23	-	123.466	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.76892	00/31/0118 10:19.47	00006766	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	123.726	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.78559	00/31/0118 10:19.47	00006767	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	123.987	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.80225	00/31/0118 10:19.47	00006768	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	124.248	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.81892	00/31/0118 10:19.47	00006769	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	124.509	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.83559	00/31/0118 10:19.47	00006770	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	-0.000	-	-	-	23	-	124.769	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.85226	00/31/0118 10:19.47	00006771	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	-0.000	-	-	-	23	-	125.030	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.86893	00/31/0118 10:19.47	00006772	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	125.291	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.88559	00/31/0118 10:19.47	00006773	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	125.551	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.90226	00/31/0118 10:19.47	00006774	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	125.812	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.91892	00/31/0118 10:19.47	00006775	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	126.073	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.93559	00/31/0118 10:19.47	00006776	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	126.334	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.95226	00/31/0118 10:19.47	00006777	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	126.594	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.96893	00/31/0118 10:19.47	00006778	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	126.855	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	112.98560	00/31/0118 10:19.47	00006779	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	127.116	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.00226	00/31/0118 10:19.47	00006780	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	127.377	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.01893	00/31/0118 10:19.47	00006781	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	127.637	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.03559	00/31/0118 10:19.47	00006782	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	-0.000	-	-	-	23	-	127.898	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.05226	00/31/0118 10:19.48	00006783	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	-0.000	-	-	-	23	-	128.159	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.06893	00/31/0118 10:19.48	00006784	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	128.420	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.08559	00/31/0118 10:19.48	00006785	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	128.680	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.10226	00/31/0118 10:19.48	00006786	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	-0.000	-	-	-	23	-	128.941	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.11893	00/31/0118 10:19.48	00006787	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	-0.000	-	-	-	23	-	129.202	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.13560	00/31/0118 10:19.48	00006788	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	129.463	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.15226	00/31/0118 10:19.48	00006789	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	5.0	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	129.723	-	PAVEMENT_GENERAL	Urban	F	1111101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.16893	00/31/0118 10:19.48	00006790	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	129.984	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.18560	00/31/0118 10:19.48	00006791	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.340	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	130.245	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.20226	00/31/0118 10:19.48	00006792	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	0.000	-	-	-	23	-	130.506	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.21893	00/31/0118 10:19.48	00006793	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.346	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	0.000	-0.000	-	-	-	23	-	130.766	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.23560	00/31/0118 10:19.48	00006794	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	-0.000	-	-	-	23	-	131.027	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.25227	00/31/0118 10:19.48	00006795	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	-0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	131.288	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.26893	00/31/0118 10:19.48	00006796	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	131.549	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
Unknown	113.28560	00/31/0118 10:19.48	00006797	-0.000	Inter615t11-0	0.587	LT1	2	0.000	11.111	4.9	0.000	0.343	D	F	477.5	0.268	0.209	0.000	1500.650	1278.466	0.028	L	-0.000	0.000	-	-	-	23	-	131.809	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	-	-	-	-	
